Time,Pos,Period,CalPos
66.65,0.431,0.0,0.026439393939393874
66.7,0.461,0.0,0.0564393939393939
66.75,0.487,0.0,0.08243939393939387
66.8,0.505,0.0,0.10043939393939388
66.85,0.515,0.0,0.11043939393939389
66.9,0.516,1.1000000000000227,0.1114393939393939
66.95,0.507,0.0,0.10243939393939389
67.0,0.49,0.0,0.08543939393939387
67.05,0.465,0.0,0.060439393939393904
67.1,0.435,0.0,0.030439393939393877
67.15,0.403,0.0,-0.0015606060606060956
67.2,0.371,0.0,-0.033560606060606124
67.25,0.342,0.0,-0.0625606060606061
67.3,0.318,0.0,-0.08656060606060612
67.35,0.301,0.0,-0.10356060606060613
67.4,0.293,1.0,-0.11156060606060614
67.45,0.294,0.0,-0.11056060606060614
67.5,0.305,0.0,-0.09956060606060613
67.55,0.324,0.0,-0.08056060606060611
67.6,0.35,0.0,-0.05456060606060614
67.65,0.38,0.0,-0.024560606060606116
67.7,0.412,0.0,0.007439393939393857
67.75,0.444,0.0,0.039439393939393885
67.8,0.472,0.0,0.06743939393939385
67.85,0.495,0.0,0.09043939393939388
67.9,0.51,0.0,0.10543939393939389
67.95,0.516,1.0999999999999943,0.1114393939393939
68.0,0.513,0.0,0.10843939393939389
68.05,0.5,0.0,0.09543939393939388
68.1,0.48,0.0,0.07543939393939386
68.15,0.453,0.0,0.04843939393939389
68.2,0.422,0.0,0.017439393939393866
68.25,0.39,0.0,-0.014560606060606107
68.3,0.359,0.0,-0.045560606060606135
68.35,0.331,0.0,-0.0735606060606061
68.4,0.31,0.0,-0.09456060606060612
68.45,0.297,0.0,-0.10756060606060613
68.5,0.293,1.0999999999999943,-0.11156060606060614
68.55,0.298,0.0,-0.10656060606060613
68.6,0.312,0.0,-0.09256060606060612
68.65,0.334,0.0,-0.0705606060606061
68.7,0.362,0.0,-0.04256060606060613
68.75,0.394,0.0,-0.010560606060606104
68.8,0.426,0.0,0.02143939393939387
68.85,0.456,0.0,0.051439393939393896
68.9,0.483,0.0,0.07843939393939386
68.95,0.502,0.0,0.09743939393939388
69.0,0.514,0.0,0.10943939393939389
69.05,0.516,1.0999999999999943,0.1114393939393939
69.1,0.509,0.0,0.10443939393939389
69.15,0.493,0.0,0.08843939393939387
69.2,0.469,0.0,0.06443939393939385
69.25,0.44,0.0,0.03543939393939388
69.3,0.408,0.0,0.0034393939393938533
69.35,0.377,0.0,-0.02756060606060612
69.4,0.347,0.0,-0.057560606060606145
69.45,0.322,0.0,-0.08256060606060611
69.5,0.304,0.0,-0.10056060606060613
69.55,0.294,0.0,-0.11056060606060614
69.6,0.294,1.0999999999999943,-0.11056060606060614
69.65,0.303,0.0,-0.10156060606060613
69.7,0.32,0.0,-0.08456060606060611
69.75,0.345,0.0,-0.05956060606060615
69.8,0.374,0.0,-0.03056060606060612
69.85,0.406,0.0,0.001439393939393907
69.9,0.438,0.0,0.03343939393939388
69.95,0.467,0.0,0.062439393939393906
70.0,0.491,0.0,0.08643939393939387
70.05,0.507,0.0,0.10243939393939389
70.1,0.515,1.0,0.11043939393939389
70.15,0.513,0.0,0.10843939393939389
70.2,0.503,0.0,0.09843939393939388
70.25,0.484,0.0,0.07943939393939387
70.3,0.458,0.0,0.0534393939393939
70.35,0.428,0.0,0.02343939393939387
70.4,0.396,0.0,-0.008560606060606102
70.45,0.365,0.0,-0.03956060606060613
70.5,0.337,0.0,-0.0675606060606061
70.55,0.314,0.0,-0.09056060606060612
70.6,0.299,0.0,-0.10556060606060613
70.65,0.294,1.1000000000000227,-0.11056060606060614
70.7,0.297,0.0,-0.10756060606060613
70.75,0.309,0.0,-0.09556060606060612
70.8,0.33,0.0,-0.0745606060606061
70.85,0.357,0.0,-0.047560606060606136
70.9,0.387,0.0,-0.01756060606060611
70.95,0.42,0.0,0.015439393939393864
71.0,0.45,0.0,0.04543939393939389
71.05,0.477,0.0,0.07243939393939386
71.1,0.498,0.0,0.09343939393939388
71.15,0.511,0.0,0.10643939393939389
71.2,0.515,1.0999999999999943,0.11043939393939389
71.25,0.51,0.0,0.10543939393939389
71.3,0.495,0.0,0.09043939393939388
71.35,0.473,0.0,0.06843939393939386
71.4,0.446,0.0,0.04143939393939389
71.45,0.414,0.0,0.009439393939393859
71.5,0.383,0.0,-0.021560606060606113
71.55,0.352,0.0,-0.05256060606060614
71.6,0.326,0.0,-0.07856060606060611
71.65,0.307,0.0,-0.09756060606060613
71.7,0.296,0.0,-0.10856060606060614
71.75,0.294,1.0999999999999943,-0.11056060606060614
71.8,0.302,0.0,-0.10256060606060613
71.85,0.318,0.0,-0.08656060606060612
71.9,0.341,0.0,-0.0635606060606061
71.95,0.37,0.0,-0.034560606060606125
72.0,0.401,0.0,-0.0035606060606060974
72.05,0.433,0.0,0.028439393939393875
72.1,0.462,0.0,0.0574393939393939
72.15,0.487,0.0,0.08243939393939387
72.2,0.505,0.0,0.10043939393939388
72.25,0.514,0.0,0.10943939393939389
72.3,0.514,1.0999999999999943,0.10943939393939389
72.35,0.504,0.0,0.09943939393939388
72.4,0.487,0.0,0.08243939393939387
72.45,0.462,0.0,0.0574393939393939
72.5,0.433,0.0,0.028439393939393875
72.55,0.401,0.0,-0.0035606060606060974
72.6,0.37,0.0,-0.034560606060606125
72.65,0.341,0.0,-0.0635606060606061
72.7,0.318,0.0,-0.08656060606060612
72.75,0.302,0.0,-0.10256060606060613
72.8,0.294,1.0,-0.11056060606060614
72.85,0.296,0.0,-0.10856060606060614
72.9,0.307,0.0,-0.09756060606060613
72.95,0.326,0.0,-0.07856060606060611
73.0,0.351,0.0,-0.05356060606060614
73.05,0.382,0.0,-0.022560606060606114
73.1,0.414,0.0,0.009439393939393859
73.15,0.445,0.0,0.040439393939393886
73.2,0.473,0.0,0.06843939393939386
73.25,0.495,0.0,0.09043939393939388
73.3,0.509,0.0,0.10443939393939389
73.35,0.515,1.0999999999999943,0.11043939393939389
73.4,0.511,0.0,0.10643939393939389
73.45,0.499,0.0,0.09443939393939388
73.5,0.478,0.0,0.07343939393939386
73.55,0.451,0.0,0.04643939393939389
73.6,0.421,0.0,0.016439393939393865
73.65,0.389,0.0,-0.015560606060606108
73.7,0.358,0.0,-0.046560606060606136
73.75,0.331,0.0,-0.0735606060606061
73.8,0.311,0.0,-0.09356060606060612
73.85,0.298,0.0,-0.10656060606060613
73.9,0.294,1.1000000000000227,-0.11056060606060614
73.95,0.3,0.0,-0.10456060606060613
74.0,0.314,0.0,-0.09056060606060612
74.05,0.336,0.0,-0.0685606060606061
74.1,0.364,0.0,-0.04056060606060613
74.15,0.395,0.0,-0.009560606060606103
74.2,0.427,0.0,0.02243939393939387
74.25,0.456,0.0,0.051439393939393896
74.3,0.482,0.0,0.07743939393939386
74.35,0.501,0.0,0.09643939393939388
74.4,0.512,0.0,0.10743939393939389
74.45,0.514,1.0999999999999943,0.10943939393939389
74.5,0.506,0.0,0.10143939393939388
74.55,0.49,0.0,0.08543939393939387
74.6,0.467,0.0,0.062439393939393906
74.65,0.439,0.0,0.03443939393939388
74.7,0.407,0.0,0.0024393939393938524
74.75,0.376,0.0,-0.02856060606060612
74.8,0.347,0.0,-0.057560606060606145
74.85,0.322,0.0,-0.08256060606060611
74.9,0.305,0.0,-0.09956060606060613
74.95,0.296,0.0,-0.10856060606060614
75.0,0.296,1.0999999999999943,-0.10856060606060614
75.05,0.306,0.0,-0.09856060606060613
75.1,0.323,0.0,-0.08156060606060611
75.15,0.348,0.0,-0.056560606060606144
75.2,0.377,0.0,-0.02756060606060612
75.25,0.408,0.0,0.0034393939393938533
75.3,0.439,0.0,0.03443939393939388
75.35,0.467,0.0,0.062439393939393906
75.4,0.49,0.0,0.08543939393939387
75.45,0.506,0.0,0.10143939393939388
75.5,0.513,1.0,0.10843939393939389
75.55,0.511,0.0,0.10643939393939389
75.6,0.5,0.0,0.09543939393939388
75.65,0.481,0.0,0.07643939393939386
75.7,0.456,0.0,0.051439393939393896
75.75,0.426,0.0,0.02143939393939387
75.8,0.394,0.0,-0.010560606060606104
75.85,0.363,0.0,-0.04156060606060613
75.9,0.336,0.0,-0.0685606060606061
75.95,0.314,0.0,-0.09056060606060612
76.0,0.3,0.0,-0.10456060606060613
76.05,0.295,1.0999999999999943,-0.10956060606060614
76.1,0.299,0.0,-0.10556060606060613
76.15,0.312,0.0,-0.09256060606060612
76.2,0.332,0.0,-0.0725606060606061
76.25,0.359,0.0,-0.045560606060606135
76.3,0.39,0.0,-0.014560606060606107
76.35,0.421,0.0,0.016439393939393865
76.4,0.451,0.0,0.04643939393939389
76.45,0.478,0.0,0.07343939393939386
76.5,0.498,0.0,0.09343939393939388
76.55,0.51,0.0,0.10543939393939389
76.6,0.514,1.0999999999999943,0.10943939393939389
76.65,0.508,0.0,0.10343939393939389
76.7,0.493,0.0,0.08843939393939387
76.75,0.471,0.0,0.06643939393939385
76.8,0.444,0.0,0.039439393939393885
76.85,0.413,0.0,0.008439393939393858
76.9,0.381,0.0,-0.023560606060606115
76.95,0.351,0.0,-0.05356060606060614
77.0,0.326,0.0,-0.07856060606060611
77.05,0.308,0.0,-0.09656060606060612
77.1,0.297,0.0,-0.10756060606060613
77.15,0.296,1.1000000000000227,-0.10856060606060614
77.2,0.303,0.0,-0.10156060606060613
77.25,0.319,0.0,-0.08556060606060611
77.3,0.343,0.0,-0.06156060606060609
77.35,0.371,0.0,-0.033560606060606124
77.4,0.402,0.0,-0.0025606060606060965
77.45,0.434,0.0,0.029439393939393876
77.5,0.463,0.0,0.0584393939393939
77.55,0.487,0.0,0.08243939393939387
77.6,0.504,0.0,0.09943939393939388
77.65,0.512,0.0,0.10743939393939389
77.7,0.512,1.0999999999999943,0.10743939393939389
77.75,0.502,0.0,0.09743939393939388
77.8,0.485,0.0,0.08043939393939387
77.85,0.46,0.0,0.0554393939393939
77.9,0.431,0.0,0.026439393939393874
77.95,0.4,0.0,-0.004560606060606098
78.0,0.369,0.0,-0.035560606060606126
78.05,0.341,0.0,-0.0635606060606061
78.1,0.318,0.0,-0.08656060606060612
78.15,0.303,0.0,-0.10156060606060613
78.2,0.296,1.0,-0.10856060606060614
78.25,0.298,0.0,-0.10656060606060613
78.3,0.309,0.0,-0.09556060606060612
78.35,0.329,0.0,-0.0755606060606061
78.4,0.354,0.0,-0.05056060606060614
78.45,0.384,0.0,-0.020560606060606113
78.5,0.415,0.0,0.01043939393939386
78.55,0.446,0.0,0.04143939393939389
78.6,0.473,0.0,0.06843939393939386
78.65,0.494,0.0,0.08943939393939387
78.7,0.508,0.0,0.10343939393939389
78.75,0.513,1.0999999999999943,0.10843939393939389
78.8,0.509,0.0,0.10443939393939389
78.85,0.496,0.0,0.09143939393939388
78.9,0.475,0.0,0.07043939393939386
78.95,0.449,0.0,0.04443939393939389
79.0,0.418,0.0,0.013439393939393862
79.05,0.387,0.0,-0.01756060606060611
79.1,0.357,0.0,-0.047560606060606136
79.15,0.331,0.0,-0.0735606060606061
79.2,0.311,0.0,-0.09356060606060612
79.25,0.299,0.0,-0.10556060606060613
79.3,0.296,1.0999999999999943,-0.10856060606060614
79.35,0.302,0.0,-0.10256060606060613
79.4,0.317,0.0,-0.08756060606060612
79.45,0.339,0.0,-0.0655606060606061
79.5,0.367,0.0,-0.03756060606060613
79.55,0.397,0.0,-0.007560606060606101
79.6,0.429,0.0,0.024439393939393872
79.65,0.458,0.0,0.0534393939393939
79.7,0.483,0.0,0.07843939393939386
79.75,0.501,0.0,0.09643939393939388
79.8,0.511,0.0,0.10643939393939389
79.85,0.512,1.0999999999999943,0.10743939393939389
79.9,0.504,0.0,0.09943939393939388
79.95,0.488,0.0,0.08343939393939387
80.0,0.464,0.0,0.0594393939393939
80.05,0.436,0.0,0.03143939393939388
80.1,0.405,0.0,0.00043939393939390614
80.15,0.374,0.0,-0.03056060606060612
80.2,0.346,0.0,-0.058560606060606146
80.25,0.322,0.0,-0.08256060606060611
80.3,0.305,0.0,-0.09956060606060613
80.35,0.297,1.0,-0.10756060606060613
80.4,0.298,0.0,-0.10656060606060613
80.45,0.308,0.0,-0.09656060606060612
80.5,0.325,0.0,-0.07956060606060611
80.55,0.35,0.0,-0.05456060606060614
80.6,0.379,0.0,-0.025560606060606117
80.65,0.41,0.0,0.005439393939393855
80.7,0.441,0.0,0.03643939393939388
80.75,0.468,0.0,0.0634393939393939
80.8,0.491,0.0,0.08643939393939387
80.85,0.506,0.0,0.10143939393939388
80.9,0.512,1.1000000000000227,0.10743939393939389
80.95,0.51,0.0,0.10543939393939389
81.0,0.499,0.0,0.09443939393939388
81.05,0.479,0.0,0.07443939393939386
81.1,0.453,0.0,0.04843939393939389
81.15,0.424,0.0,0.019439393939393868
81.2,0.393,0.0,-0.011560606060606105
81.25,0.362,0.0,-0.04256060606060613
81.3,0.336,0.0,-0.0685606060606061
81.35,0.314,0.0,-0.09056060606060612
81.4,0.301,0.0,-0.10356060606060613
81.45,0.296,1.0999999999999943,-0.10856060606060614
81.5,0.301,0.0,-0.10356060606060613
81.55,0.314,0.0,-0.09056060606060612
81.6,0.335,0.0,-0.0695606060606061
81.65,0.361,0.0,-0.04356060606060613
81.7,0.392,0.0,-0.012560606060606105
81.75,0.423,0.0,0.018439393939393867
81.8,0.452,0.0,0.04743939393939389
81.85,0.478,0.0,0.07343939393939386
81.9,0.498,0.0,0.09343939393939388
81.95,0.509,0.0,0.10443939393939389
82.0,0.512,1.0999999999999943,0.10743939393939389
82.05,0.505,0.0,0.10043939393939388
82.1,0.491,0.0,0.08643939393939387
82.15,0.468,0.0,0.0634393939393939
82.2,0.441,0.0,0.03643939393939388
82.25,0.41,0.0,0.005439393939393855
82.3,0.38,0.0,-0.024560606060606116
82.35,0.351,0.0,-0.05356060606060614
82.4,0.326,0.0,-0.07856060606060611
82.45,0.309,0.0,-0.09556060606060612
82.5,0.299,0.0,-0.10556060606060613
82.55,0.298,1.0999999999999943,-0.10656060606060613
82.6,0.306,0.0,-0.09856060606060613
82.65,0.323,0.0,-0.08156060606060611
82.7,0.346,0.0,-0.058560606060606146
82.75,0.374,0.0,-0.03056060606060612
82.8,0.405,0.0,0.00043939393939390614
82.85,0.435,0.0,0.030439393939393877
82.9,0.463,0.0,0.0584393939393939
82.95,0.487,0.0,0.08243939393939387
83.0,0.503,0.0,0.09843939393939388
83.05,0.511,1.0,0.10643939393939389
83.1,0.51,0.0,0.10543939393939389
83.15,0.5,0.0,0.09543939393939388
83.2,0.482,0.0,0.07743939393939386
83.25,0.457,0.0,0.0524393939393939
83.3,0.429,0.0,0.024439393939393872
83.35,0.398,0.0,-0.0065606060606061
83.4,0.367,0.0,-0.03756060606060613
83.45,0.34,0.0,-0.0645606060606061
83.5,0.318,0.0,-0.08656060606060612
83.55,0.304,0.0,-0.10056060606060613
83.6,0.297,1.0999999999999943,-0.10756060606060613
83.65,0.3,0.0,-0.10456060606060613
83.7,0.312,0.0,-0.09256060606060612
83.75,0.331,0.0,-0.0735606060606061
83.8,0.357,0.0,-0.047560606060606136
83.85,0.387,0.0,-0.01756060606060611
83.9,0.417,0.0,0.012439393939393861
83.95,0.448,0.0,0.04343939393939389
84.0,0.474,0.0,0.06943939393939386
84.05,0.495,0.0,0.09043939393939388
84.1,0.507,0.0,0.10243939393939389
84.15,0.512,1.1000000000000227,0.10743939393939389
84.2,0.507,0.0,0.10243939393939389
84.25,0.493,0.0,0.08843939393939387
84.3,0.473,0.0,0.06843939393939386
84.35,0.446,0.0,0.04143939393939389
84.4,0.416,0.0,0.01143939393939386
84.45,0.385,0.0,-0.01956060606060611
84.5,0.356,0.0,-0.04856060606060614
84.55,0.33,0.0,-0.0745606060606061
84.6,0.311,0.0,-0.09356060606060612
84.65,0.3,0.0,-0.10456060606060613
84.7,0.298,1.0999999999999943,-0.10656060606060613
84.75,0.304,0.0,-0.10056060606060613
84.8,0.319,0.0,-0.08556060606060611
84.85,0.341,0.0,-0.0635606060606061
84.9,0.369,0.0,-0.035560606060606126
84.95,0.399,0.0,-0.005560606060606099
85.0,0.43,0.0,0.025439393939393873
85.05,0.458,0.0,0.0534393939393939
85.1,0.483,0.0,0.07843939393939386
85.15,0.5,0.0,0.09543939393939388
85.2,0.51,0.0,0.10543939393939389
85.25,0.51,1.0999999999999943,0.10543939393939389
85.3,0.502,0.0,0.09743939393939388
85.35,0.485,0.0,0.08043939393939387
85.4,0.462,0.0,0.0574393939393939
85.45,0.434,0.0,0.029439393939393876
85.5,0.403,0.0,-0.0015606060606060956
85.55,0.373,0.0,-0.03156060606060612
85.6,0.345,0.0,-0.05956060606060615
85.65,0.322,0.0,-0.08256060606060611
85.7,0.306,0.0,-0.09856060606060613
85.75,0.299,1.0,-0.10556060606060613
85.8,0.3,0.0,-0.10456060606060613
85.85,0.31,0.0,-0.09456060606060612
85.9,0.328,0.0,-0.0765606060606061
85.95,0.353,0.0,-0.05156060606060614
86.0,0.381,0.0,-0.023560606060606115
86.05,0.412,0.0,0.007439393939393857
86.1,0.442,0.0,0.037439393939393883
86.15,0.469,0.0,0.06443939393939385
86.2,0.49,0.0,0.08543939393939387
86.25,0.505,0.0,0.10043939393939388
86.3,0.511,1.0999999999999943,0.10643939393939389
86.35,0.507,0.0,0.10243939393939389
86.4,0.496,0.0,0.09143939393939388
86.45,0.476,0.0,0.07143939393939386
86.5,0.45,0.0,0.04543939393939389
86.55,0.421,0.0,0.016439393939393865
86.6,0.39,0.0,-0.014560606060606107
86.65,0.361,0.0,-0.04356060606060613
86.7,0.335,0.0,-0.0695606060606061
86.75,0.315,0.0,-0.08956060606060612
86.8,0.302,0.0,-0.10256060606060613
86.85,0.298,1.0999999999999943,-0.10656060606060613
86.9,0.303,0.0,-0.10156060606060613
86.95,0.317,0.0,-0.08756060606060612
87.0,0.338,0.0,-0.0665606060606061
87.05,0.365,0.0,-0.03956060606060613
87.1,0.395,0.0,-0.009560606060606103
87.15,0.425,0.0,0.02043939393939387
87.2,0.454,0.0,0.049439393939393894
87.25,0.479,0.0,0.07443939393939386
87.3,0.498,0.0,0.09343939393939388
87.35,0.508,0.0,0.10343939393939389
87.4,0.51,1.1000000000000227,0.10543939393939389
87.45,0.503,0.0,0.09843939393939388
87.5,0.488,0.0,0.08343939393939387
87.55,0.466,0.0,0.061439393939393905
87.6,0.438,0.0,0.03343939393939388
87.65,0.408,0.0,0.0034393939393938533
87.7,0.378,0.0,-0.026560606060606118
87.75,0.349,0.0,-0.055560606060606144
87.8,0.326,0.0,-0.07856060606060611
87.85,0.309,0.0,-0.09556060606060612
87.9,0.3,0.0,-0.10456060606060613
87.95,0.299,1.0999999999999943,-0.10556060606060613
88.0,0.308,0.0,-0.09656060606060612
88.05,0.325,0.0,-0.07956060606060611
88.1,0.348,0.0,-0.056560606060606144
88.15,0.376,0.0,-0.02856060606060612
88.2,0.406,0.0,0.001439393939393907
88.25,0.437,0.0,0.03243939393939388
88.3,0.464,0.0,0.0594393939393939
88.35,0.487,0.0,0.08243939393939387
88.4,0.502,0.0,0.09743939393939388
88.45,0.51,1.0,0.10543939393939389
88.5,0.508,0.0,0.10343939393939389
88.55,0.498,0.0,0.09343939393939388
88.6,0.48,0.0,0.07543939393939386
88.65,0.455,0.0,0.050439393939393895
88.7,0.426,0.0,0.02143939393939387
88.75,0.396,0.0,-0.008560606060606102
88.8,0.366,0.0,-0.03856060606060613
88.85,0.339,0.0,-0.0655606060606061
88.9,0.318,0.0,-0.08656060606060612
88.95,0.304,0.0,-0.10056060606060613
89.0,0.299,1.0999999999999943,-0.10556060606060613
89.05,0.302,0.0,-0.10256060606060613
89.1,0.314,0.0,-0.09056060606060612
89.15,0.334,0.0,-0.0705606060606061
89.2,0.359,0.0,-0.045560606060606135
89.25,0.389,0.0,-0.015560606060606108
89.3,0.419,0.0,0.014439393939393863
89.35,0.448,0.0,0.04343939393939389
89.4,0.474,0.0,0.06943939393939386
89.45,0.494,0.0,0.08943939393939387
89.5,0.506,0.0,0.10143939393939388
89.55,0.51,1.0999999999999943,0.10543939393939389
89.6,0.504,0.0,0.09943939393939388
89.65,0.491,0.0,0.08643939393939387
89.7,0.47,0.0,0.06543939393939385
89.75,0.443,0.0,0.038439393939393884
89.8,0.414,0.0,0.009439393939393859
89.85,0.383,0.0,-0.021560606060606113
89.9,0.354,0.0,-0.05056060606060614
89.95,0.33,0.0,-0.0745606060606061
90.0,0.312,0.0,-0.09256060606060612
90.05,0.301,0.0,-0.10356060606060613
90.1,0.3,1.0999999999999943,-0.10456060606060613
90.15,0.307,0.0,-0.09756060606060613
90.2,0.322,0.0,-0.08256060606060611
90.25,0.344,0.0,-0.06056060606060615
90.3,0.372,0.0,-0.03256060606060612
90.35,0.402,0.0,-0.0025606060606060965
90.4,0.432,0.0,0.027439393939393875
90.45,0.459,0.0,0.0544393939393939
90.5,0.483,0.0,0.07843939393939386
90.55,0.499,0.0,0.09443939393939388
90.6,0.508,0.0,0.10343939393939389
90.65,0.508,1.1000000000000227,0.10343939393939389
90.7,0.499,0.0,0.09443939393939388
90.75,0.482,0.0,0.07743939393939386
90.8,0.459,0.0,0.0544393939393939
90.85,0.431,0.0,0.026439393939393874
90.9,0.401,0.0,-0.0035606060606060974
90.95,0.371,0.0,-0.033560606060606124
91.0,0.344,0.0,-0.06056060606060615
91.05,0.322,0.0,-0.08256060606060611
91.1,0.307,0.0,-0.09756060606060613
91.15,0.3,1.0,-0.10456060606060613
91.2,0.302,0.0,-0.10256060606060613
91.25,0.312,0.0,-0.09256060606060612
91.3,0.33,0.0,-0.0745606060606061
91.35,0.355,0.0,-0.04956060606060614
91.4,0.384,0.0,-0.020560606060606113
91.45,0.414,0.0,0.009439393939393859
91.5,0.443,0.0,0.038439393939393884
91.55,0.47,0.0,0.06543939393939385
91.6,0.491,0.0,0.08643939393939387
91.65,0.504,0.0,0.09943939393939388
91.7,0.509,1.0999999999999943,0.10443939393939389
91.75,0.506,0.0,0.10143939393939388
91.8,0.493,0.0,0.08843939393939387
91.85,0.474,0.0,0.06943939393939386
91.9,0.448,0.0,0.04343939393939389
91.95,0.419,0.0,0.014439393939393863
92.0,0.389,0.0,-0.015560606060606108
92.05,0.359,0.0,-0.045560606060606135
92.1,0.334,0.0,-0.0705606060606061
92.15,0.315,0.0,-0.08956060606060612
92.2,0.303,0.0,-0.10156060606060613
92.25,0.3,1.0999999999999943,-0.10456060606060613
92.3,0.305,0.0,-0.09956060606060613
92.35,0.319,0.0,-0.08556060606060611
92.4,0.34,0.0,-0.0645606060606061
92.45,0.366,0.0,-0.03856060606060613
92.5,0.396,0.0,-0.008560606060606102
92.55,0.426,0.0,0.02143939393939387
92.6,0.454,0.0,0.049439393939393894
92.65,0.479,0.0,0.07443939393939386
92.7,0.497,0.0,0.09243939393939388
92.75,0.507,0.0,0.10243939393939389
92.8,0.508,1.0999999999999943,0.10343939393939389
92.85,0.501,0.0,0.09643939393939388
92.9,0.485,0.0,0.08043939393939387
92.95,0.463,0.0,0.0584393939393939
93.0,0.436,0.0,0.03143939393939388
93.05,0.406,0.0,0.001439393939393907
93.1,0.376,0.0,-0.02856060606060612
93.15,0.349,0.0,-0.055560606060606144
93.2,0.326,0.0,-0.07856060606060611
93.25,0.309,0.0,-0.09556060606060612
93.3,0.301,0.0,-0.10356060606060613
93.35,0.301,1.0999999999999943,-0.10356060606060613
93.4,0.31,0.0,-0.09456060606060612
93.45,0.327,0.0,-0.07756060606060611
93.5,0.351,0.0,-0.05356060606060614
93.55,0.379,0.0,-0.025560606060606117
93.6,0.408,0.0,0.0034393939393938533
93.65,0.438,0.0,0.03343939393939388
93.7,0.465,0.0,0.060439393939393904
93.75,0.487,0.0,0.08243939393939387
93.8,0.501,0.0,0.09643939393939388
93.85,0.508,1.0,0.10343939393939389
93.9,0.506,0.0,0.10143939393939388
93.95,0.495,0.0,0.09043939393939388
94.0,0.477,0.0,0.07243939393939386
94.05,0.452,0.0,0.04743939393939389
94.1,0.424,0.0,0.019439393939393868
94.15,0.394,0.0,-0.010560606060606104
94.2,0.364,0.0,-0.04056060606060613
94.25,0.338,0.0,-0.0665606060606061
94.3,0.318,0.0,-0.08656060606060612
94.35,0.305,0.0,-0.09956060606060613
94.4,0.3,1.1000000000000227,-0.10456060606060613
94.45,0.304,0.0,-0.10056060606060613
94.5,0.317,0.0,-0.08756060606060612
94.55,0.337,0.0,-0.0675606060606061
94.6,0.362,0.0,-0.04256060606060613
94.65,0.391,0.0,-0.013560606060606106
94.7,0.421,0.0,0.016439393939393865
94.75,0.45,0.0,0.04543939393939389
94.8,0.475,0.0,0.07043939393939386
94.85,0.494,0.0,0.08943939393939387
94.9,0.505,0.0,0.10043939393939388
94.95,0.508,1.0999999999999943,0.10343939393939389
95.0,0.502,0.0,0.09743939393939388
95.05,0.488,0.0,0.08343939393939387
95.1,0.467,0.0,0.062439393939393906
95.15,0.441,0.0,0.03643939393939388
95.2,0.411,0.0,0.006439393939393856
95.25,0.381,0.0,-0.023560606060606115
95.3,0.353,0.0,-0.05156060606060614
95.35,0.329,0.0,-0.0755606060606061
95.4,0.312,0.0,-0.09256060606060612
95.45,0.302,0.0,-0.10256060606060613
95.5,0.301,1.0999999999999943,-0.10356060606060613
95.55,0.309,0.0,-0.09556060606060612
95.6,0.324,0.0,-0.08056060606060611
95.65,0.346,0.0,-0.058560606060606146
95.7,0.374,0.0,-0.03056060606060612
95.75,0.403,0.0,-0.0015606060606060956
95.8,0.433,0.0,0.028439393939393875
95.85,0.46,0.0,0.0554393939393939
95.9,0.483,0.0,0.07843939393939386
95.95,0.499,0.0,0.09443939393939388
96.0,0.507,1.0,0.10243939393939389
96.05,0.506,0.0,0.10143939393939388
96.1,0.497,0.0,0.09243939393939388
96.15,0.48,0.0,0.07543939393939386
96.2,0.456,0.0,0.051439393939393896
96.25,0.429,0.0,0.024439393939393872
96.3,0.399,0.0,-0.005560606060606099
96.35,0.37,0.0,-0.034560606060606125
96.4,0.343,0.0,-0.06156060606060609
96.45,0.322,0.0,-0.08256060606060611
96.5,0.307,0.0,-0.09756060606060613
96.55,0.301,1.0999999999999943,-0.10356060606060613
96.6,0.303,0.0,-0.10156060606060613
96.65,0.314,0.0,-0.09056060606060612
96.7,0.333,0.0,-0.0715606060606061
96.75,0.358,0.0,-0.046560606060606136
96.8,0.386,0.0,-0.01856060606060611
96.85,0.416,0.0,0.01143939393939386
96.9,0.445,0.0,0.040439393939393886
96.95,0.47,0.0,0.06543939393939385
97.0,0.49,0.0,0.08543939393939387
97.05,0.503,0.0,0.09843939393939388
97.1,0.508,1.0999999999999943,0.10343939393939389
97.15,0.503,0.0,0.09843939393939388
97.2,0.491,0.0,0.08643939393939387
97.25,0.471,0.0,0.06643939393939385
97.3,0.445,0.0,0.040439393939393886
97.35,0.416,0.0,0.01143939393939386
97.4,0.387,0.0,-0.01756060606060611
97.45,0.358,0.0,-0.046560606060606136
97.5,0.334,0.0,-0.0705606060606061
97.55,0.315,0.0,-0.08956060606060612
97.6,0.304,0.0,-0.10056060606060613
97.65,0.301,1.1000000000000227,-0.10356060606060613
97.7,0.308,0.0,-0.09656060606060612
97.75,0.322,0.0,-0.08256060606060611
97.8,0.343,0.0,-0.06156060606060609
97.85,0.37,0.0,-0.034560606060606125
97.9,0.399,0.0,-0.005560606060606099
97.95,0.428,0.0,0.02343939393939387
98.0,0.456,0.0,0.051439393939393896
98.05,0.479,0.0,0.07443939393939386
98.1,0.496,0.0,0.09143939393939388
98.15,0.506,0.0,0.10143939393939388
98.2,0.506,1.0999999999999943,0.10143939393939388
98.25,0.499,0.0,0.09443939393939388
98.3,0.483,0.0,0.07843939393939386
98.35,0.46,0.0,0.0554393939393939
98.4,0.433,0.0,0.028439393939393875
98.45,0.404,0.0,-0.0005606060606060947
98.5,0.375,0.0,-0.02956060606060612
